Image,Species,BinCb_1,BinCb_2,BinCb_3,BinCb_4,BinCb_5,BinCb_6,BinCb_7,BinCb_8,BinCb_9,BinCb_10,BinCb_11,BinCb_12,BinCb_13,BinCb_14,BinCb_15,BinCb_16,BinCr_1,BinCr_2,BinCr_3,BinCr_4,BinCr_5,BinCr_6,BinCr_7,BinCr_8,BinCr_9,BinCr_10,BinCr_11,BinCr_12,BinCr_13,BinCr_14,BinCr_15,BinCr_16
30064098198_6111ae24e9_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,224,6242,13188,20740,0,0,0,0,0,0,0,116,1491,6382,11611,12165,7880,4670,2818,2284
30136948301_d56c067995_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,9,2067,30000,13507,0,0,0,0,0,0,0,0,0,18,176,2700,4648,3675,6532,38067
30165112036_9ca7990e31_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3763,31642,0,0,0,0,0,7,38,165,220,709,2041,4990,7976,8817,16970,11975
30167528331_0c09f0bc11_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3709,32952,0,0,0,0,0,0,0,0,0,0,0,0,118,895,10295,41957
30260094910_b42c0e6687_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,33,799,10974,8323,6062,0,0,0,0,0,0,0,29,97,553,1403,2860,7262,10134,7413,24747
3034461596_ec4b37fa86_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,16,154,2218,14111,29526,0,0,0,0,0,0,0,0,0,79,178,780,4223,12374,19320,13297
30547841800_ccf87ac775_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,31,1385,7233,12849,23405,0,0,0,0,0,0,0,0,0,5,52,445,1640,1862,4950,19985
30585723075_6e63b8c796_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,9,1193,13850,14674,7039,0,33,1554,5249,4033,4032,3520,3702,3912,4777,6543,9717,10567,5696,1996,203
30654823825_3cd4bf071b_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,1718,12721,11531,35533,1409,2177,0,0,0,0,0,0,0,0,0,2,16,32,85,198,258,416
3070930934_5bec973a03_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17515,0,0,0,0,0,0,0,0,0,0,181,11274,15762,6721,4026,3594
308940907_b1702e57f1_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,7014,0,0,0,0,0,0,0,0,11,511,656,1218,5110,36600,16950,4294
309681890_783b3f6407_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,315,1792,2059,2913,23882,0,0,0,0,0,0,14,766,1556,1545,1577,2946,3679,3794,4937,18048
31160369708_98298fe3df_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,6965,0,0,0,0,0,0,0,0,0,2725,6961,13942,14621,12318,4165,638
31454530962_16bb634ce5_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,31,245,1061,5373,13690,23779,0,0,0,0,0,2,5,52,242,917,3947,17338,21844,10139,4682,1027
31663023987_9d3ce3a537_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,4918,0,0,0,0,0,0,0,27,67,630,7488,14867,18936,12841,6021,2131
3181257811_6eb72d8e71_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3987,20149,0,0,0,0,6,232,1057,1535,2004,2885,5355,7915,8961,9758,11188,11170
3189271477_5a79f6fe9c_c.jpg,bellflower,0,0,0,0,0,0,11,153,249,346,394,1657,5007,4566,3520,16667,0,0,5,46,65,71,110,257,723,762,797,1057,3509,4205,4090,31482
3232598302_d951538371_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,16,218,864,2110,4914,24114,0,0,0,0,0,0,0,0,0,45,330,358,635,1250,5960,41126
32450248394_ba90b75152_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,1252,16414,15764,9050,8545,0,0,0,0,1,39,591,3026,5724,7286,9698,10049,8187,6014,4358,1699
32616309878_b63ee7d57a_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,16,67,147,220,885,18677,44029,0,0,0,0,0,0,0,0,0,0,0,26,47,75,795,25213
32636557253_c237ac93c2_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,8,423,1602,18320,0,0,0,0,0,0,0,0,214,1799,6343,11839,16200,15348,9956,2194
32778901403_d37d3da91d_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2912,16170,0,0,0,0,0,0,2,12,65,398,1093,3552,22163,17917,11539,5440
32970618472_48d3f5a9a7_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,6,108,1409,39879,0,0,0,0,0,0,0,0,0,2,9,33,65,211,2192,12050
33046769166_7e23be3e42_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,21276,16455,0,0,0,0,0,0,0,0,0,0,0,227,2622,5212,9673,12924
3325341642_5d8db07069_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,54,1974,9210,12581,0,0,0,0,0,0,0,0,1,101,501,1230,1783,3396,10950,12084
33491637995_a5f844da25_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,11,750,37479,0,0,0,0,0,0,0,0,0,9,30,155,1023,2436,5669,32020
34131611383_3a63c530ff_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,47139,0,0,0,0,0,0,0,0,0,0,198,513,6558,23507,12400,15678
34410701223_86e2fe54e9_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,3071
34439981781_89ef16628f_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,196,10742,20322,0,0,0,0,0,0,0,0,0,2,61,440,3562,6267,10549,13039
34591673261_8caa2a45c1_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,9332,21481,0,0,0,0,0,2,45,747,2393,4392,7440,7490,6621,6185,4415,2017
34662428334_773ecf335a_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,221,12784,17559,9173,0,0,0,0,0,0,0,8,15,14,16,104,644,4424,20174,26059
34776407816_dddde7c631_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,15,753,7065,0,0,0,0,0,0,3,16,58,116,189,365,806,1817,3248,4563
34801386704_055dc0a1c4_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8036,42932,0,0,0,0,0,0,0,0,0,1,3,21,291,1346,5094,33984
3490730073_7f50abd561_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,278,22137,33677,0,0,0,0,0,0,0,0,0,2,26,132,1073,4807,11829,15457
34916575273_fc06c0c620_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,1,258,4060,11866,11671,9221,7357,0,0,0,0,0,0,0,0,0,0,0,53,642,5122,12837,15110
34944202894_f79e1ce34e_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,1,2444,18164,21968,16670,0,0,0,0,0,9,44,90,382,1481,4488,8796,12843,11264,7874,9796
34975920082_51c80bb8f9_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,58004,0,0,0,0,0,0,58,162,303,604,1026,1364,1307,974,1344,42046
35063114914_11b0784065_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,15761,21880,0,0,0,0,0,0,0,0,0,0,0,51,4549,18505,15291,8281
35099932170_90455ac4ae_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27797,0,0,0,0,0,0,17,1591,4162,5704,10510,11002,8542,5850,2010,2791
35140630516_e2e413f049_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5130,16444,0,0,0,0,0,0,0,0,0,0,101,484,1542,6548,10115,11412
35179544206_201491aacb_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,47618,0,0,0,0,10,88,261,743,1107,1667,2173,3291,4498,8757,16436,19810
35224104244_eb470009d4_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,1,874,12095,19244,14873,0,0,0,0,0,0,0,0,0,0,21,2510,12795,22882,12963,7614
3524578151_675ab7ed66_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,70,13911,42057,0,0,0,0,0,0,0,0,0,50,537,974,950,1541,3321,29484
35249477516_ee60d44e91_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,59676,0,0,0,0,0,0,0,0,97,3994,9718,14106,13401,7665,2136,2094
35268772900_4f7f587fe7_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6445,38578,0,0,0,7,49,117,225,458,748,912,1252,1865,2822,3850,4775,29634
35284434054_0a8b273803_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314,39498,0,0,0,0,0,0,0,0,0,0,0,10,1079,11236,20410,24130
35330563773_55c3ab79cf_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,166,22413,24842,8195,0,0,0,0,0,0,0,10,143,1235,5723,9088,13902,15525,9519,3009
35344177265_91cb6be1d7_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6833,27500,0,0,0,0,0,0,55,225,337,448,1839,13423,8011,4676,2569,2280
35375188383_c2695e8310_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,803,6011,36622,0,0,0,0,0,0,324,1087,2396,4933,9059,10300,10193,8824,10631,5875
35397732401_f201063c4f_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16120,47490,0,0,0,0,0,0,0,0,0,0,0,0,6,394,9745,35470
35424464700_27be5eebb5_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,14609,0,0,0,0,0,0,0,0,0,34,711,4322,10828,18089,12740,4725
35434574064_2d1802c4f6_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,34507,0,0,0,0,0,0,0,0,0,44,282,549,2123,8841,20987,16518
35454796052_25a0a4d664_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,49,5086,25983,20122,0,0,0,0,0,0,0,0,57,563,5069,20778,21444,7643,1640,955
35485777771_05e7331f11_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1251,0,0,0,0,0,0,0,1,1004,2135,3187,3521,8179,11702,14766,13820
35503487415_2b375a4795_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,136,11027,11327,8235,0,0,0,0,0,0,0,0,0,0,17,187,713,5484,18507,28105
35508465942_8bb8f66baf_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,13,1786,26775,35109,0,0,0,0,0,0,0,0,0,0,0,0,6,994,4830,50562
35508467972_a09fe32589_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,10,3735,721,824,38803,0,0,0,0,0,0,0,0,27,100,258,573,2061,8329,15437,23812
35513736265_381531d9f1_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,2,290,30398,0,0,0,0,0,0,0,12,27,57,85,218,1878,5363,13494,39164
35529417374_ea5d18b0b6_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,7,239,2550,19766,28345,0,0,0,0,0,0,0,16,1058,1575,4958,10209,12863,12421,12438,8329
35595155884_421ae06a25_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,18204,0,39,53,106,158,291,472,966,1658,3483,5841,8634,7644,8645,8941,2866
35621856180_c894e96e67_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,13,3927,48807,9607,0,0,0,0,2,13,189,2016,4874,10030,15133,15160,9631,4174,1285,492
35637825226_57f2280039_c.jpg,bellflower,0,0,0,0,0,0,10,241,2599,331,218,387,3195,7659,11253,24845,0,0,0,0,1,7,52,120,256,427,570,973,1925,3304,6347,32573
35667667041_86d6dd7375_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29135,0,0,0,0,0,0,0,0,73,1070,3967,8426,11542,10678,2460,1006
35670185581_b4162015e2_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,54146,0,0,0,0,0,0,0,0,1,23,375,849,1711,3585,23112,26836
35673302545_87ac331a12_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,34072,0,0,0,0,0,0,0,0,0,4,565,11356,24445,13537,2511,1360
35705284323_3a0d8a28b2_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,4455,28260,0,0,0,0,0,0,0,0,0,5,94,177,818,5467,9294,25199
35725996854_9f91ee2ea1_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,178,3491,12983,0,0,0,0,0,0,0,0,0,0,339,1779,2044,2874,4770,20250
35755415710_6a61a63650_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,12,71,328,8448,24213,0,0,0,0,0,0,13,116,372,777,1597,4329,9594,8969,5205,3547
35782945890_1abcc87342_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,5,635,14961,30327,0,0,0,0,0,0,5,27,115,301,790,2004,4756,11996,17558,10530
35783658652_3609056264_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,23187,26484,0,0,0,0,0,0,0,3,17,54,665,4080,9326,12307,12386,13817
35786913363_3e197cd7d3_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,9438,0,0,0,0,0,46,513,1787,5045,8574,10472,9831,9132,6780,4340,1489
35815057785_dcda069cdc_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7606,56383,0,0,0,3,27,123,146,187,588,3260,19083,32643,7536,998,126,125
35821798671_6e1d9078aa_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,13003,41548,0,0,0,0,0,0,0,0,2,38,150,1170,4281,7884,9072,18734
3583034268_8b6ec9df00_c.jpg,bellflower,27,51,69,134,152,210,240,274,824,2122,4348,7829,10083,13029,4989,9513,0,0,0,0,0,0,0,0,0,0,0,27,53,145,748,984
35830956355_7d67dba837_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,79,8391,45782,0,0,0,0,0,0,0,0,0,0,0,10,340,15325,27494,10063
35854642280_f1363a206c_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,13,730,5711,9015,5884,4476,3962,4553,8781,13662,8724
3589140082_dddab134df_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1186,21044,0,0,0,0,0,0,0,0,0,0,26,167,1027,2238,3216,7760
35926560645_8395dd62cb_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,20219,0,0,0,0,0,0,0,0,0,0,21,144,2786,27534,27095,1854
3593509520_446faf5fc8_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,69,8675,51862,4512,418,0,0,0,0,0,7,17,143,439,2203,6845,12751,17205,10205,4260,2452
3595369725_902e634a1d_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52340,0,0,0,0,0,0,0,0,25,313,2035,3708,2629,4625,13188,28058
35954095315_920be7ee59_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,5,4045,21022,25947,0,0,0,0,0,0,0,3,51,306,1546,5915,9308,10588,11794,12698
3595448255_79080b2253_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,63710,0,0,0,0,0,0,0,0,0,0,41,1096,11454,29884,11011,8965
3596039240_0dcba9d3b5_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,21,3116,18442,12597,0,0,0,0,0,0,0,0,6,92,658,3781,14469,15046,10644,2834
35981162641_42232a21a1_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,52698,0,0,0,0,0,0,0,0,0,0,0,6,1025,19398,33321,4622
36003475006_c6c78e5241_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,42,4036,8088,18303,0,0,0,0,0,0,0,2,82,656,1436,4768,10603,25209,14889,4402
36051260904_c37c087f60_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,8,2854,45067,14073,0,0,0,0,0,0,0,6,83,243,741,6384,7883,10699,12014,11979
3607392093_32cd77a4a7_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,21357,34712,0,0,0,0,0,118,664,2402,4119,8280,9024,7654,5837,5854,3316,745
36100502930_025278cbf2_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,7,658,6086,20329,22474,0,0,0,0,0,2,51,1633,8656,2804,4292,8967,17095,12963,6103,2411
3610913923_4fc68ac2a7_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,9,240,2166,9925,23412,181,494,251,207,268,225,257,323,608,854,1379,2491,4395,5982,6940,13141
3617134084_37a2a778e7_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,1,370,5942,16873,0,0,0,0,0,0,145,483,3981,18300,20731,10537,1799,609,570,577
36177575991_15e4775020_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,240,15953,23492,0,0,0,0,0,0,0,0,0,202,2946,13217,8476,7752,5747,3658
36230905216_97aa83615f_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,102,17462,45616,0,0,0,0,0,0,0,0,0,0,0,0,28,585,10453,20004
3624740609_75b566cf38_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,73,4170,16476,15481,10059,5612,3743,0,16,181,347,676,1098,2065,4340,8438,10348,8939,7963,5784,3537,1716,1220
3625533440_a3f097b238_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,42070,0,0,0,0,0,50,364,1483,3826,5954,7531,6278,6233,5624,4336,10557
36275781492_ba6d867ed9_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2671,52610,0,0,0,0,0,0,3,27,126,495,1160,2017,4204,7645,16149,21600
3630387722_70e6d4b1e1_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,31507,0,0,0,0,0,0,0,0,0,0,43,635,1327,2459,13276,18034
36333308142_0f9e4b302e_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34594,0,0,0,0,0,0,0,0,0,0,1,22,283,1593,4409,22879
3635013773_4559daf767_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15076,44199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
36392737332_6431dca50e_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,384,14819,34982,0,0,0,0,0,19,36,36,69,177,449,1257,3222,8753,26776,13625
3641444417_3e7d54459d_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8814,37678,0,0,0,0,0,0,0,105,895,1832,3774,10276,15356,10145,1624,1264
36427938112_8f99ab8b8b_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,10284,0,0,0,0,0,0,63,387,1604,2828,4074,5977,9216,12407,11851,8382
36429907322_8074bd84d3_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23460,0,0,0,0,0,0,4,106,3121,2889,2683,2581,3367,7495,13582,15797
364622951_e06e9f32ba_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,844,10576,16803,0,0,0,0,0,0,19,214,1961,4477,7298,10778,7674,5025,2627,1725
36470201925_297e5e99a5_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,38,520,1616,7118,25681,0,0,0,0,0,1,31,60,80,187,505,804,2217,6359,14903,26058
3654265356_ae75ccbef0_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,10,17725,12830,16184,0,0,0,0,0,0,0,0,0,0,0,23,369,2217,10020,34683
3654323715_2a7864fa7c_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,328,1044,3540,9265,0,0,0,0,0,0,0,2830,14532,19944,7468,3758,1027,315,272,377
3654992110_14a4df4e5f_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,12,228,316,897,2289,4267,9495,0,0,0,0,172,185,301,3656,16965,19005,9564,4565,1840,910,591,221
3659275667_4485e65922_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8764,0,0,0,0,0,0,0,0,0,0,0,0,0,122,701,984
3662957539_045197f368_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,17,620,4431,47903,0,0,0,0,0,7,13,48,152,409,655,1420,4018,9034,13859,27133
36647107605_745053c23d_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43532,0,0,0,0,0,0,0,0,0,0,0,1073,7705,8444,11082,32852
36655818275_90a82716d2_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,1,636,3304,7450,28842,0,0,0,0,0,0,0,0,0,0,6,130,587,1723,3920,21775
3668363447_c92441b728_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,17,1259,1443,1910,0,0,0,0,0,0,2,137,779,2124,4635,9009,10243,8019,5647,12081
36683803882_dc6374c6a6_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,22,7622,30695,22922,0,0,0,0,0,0,16,137,824,4519,11163,17082,12577,6063,3370,1805
3670469366_11df88953e_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28516,0,0,0,0,0,0,0,32,184,3517,9284,14080,8276,5436,6446,16004
3670473722_10b64d9e4e_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,64409,0,0,0,0,0,0,0,0,48,125,250,400,2279,12542,16987,25309
3672194752_29e9b055ed_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,44743,0,0,0,0,0,0,4,91,614,1476,11072,36155,6101,2167,624,250
3672673304_73a684cc1e_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,11,174,1146,6586,12354,13327,0,0,0,0,0,0,0,0,0,11,83,608,2956,6608,9819,11200
3672673528_5e0bc5ae3b_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2390,23031,0,0,0,0,0,0,0,0,5,53,321,1043,3443,6060,8933,8121
3672673760_71efe1724d_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,150,4782,33568,0,0,0,0,0,0,0,0,0,11,74,320,1087,3013,8525,24449
3672674054_775e7b948b_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,1,983,35248,0,0,0,0,0,0,0,0,0,10,200,855,3065,7649,12456,13700
3674543571_559111809e_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,4,46,486,5658,31044,0,0,0,0,0,0,0,1,56,550,1353,2147,2770,3244,8283,24278
3677326323_10e5a70dde_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,4039,5255,1985,47401,0,0,0,0,0,0,0,0,1061,2271,2654,3464,1018,774,1597,1491
3681955309_789acf7995_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,1,1111,36185,23169,4925,0,0,0,0,0,0,0,2,13,118,917,5164,13825,15250,8791,4447
36845733753_8fe53c1522_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,88,7717,31294,0,0,100,974,1297,1400,1770,2415,4013,6337,8420,8900,10062,5676,2383,1018
3687856355_9e76ed8713_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1371,15393,0,0,0,0,0,0,0,0,0,0,21,364,1432,3165,3442,5161
3688173479_421d3eb54f_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,17,3135,17435,21092,0,0,0,0,0,0,0,0,0,0,0,114,570,3149,13902,34237
3688643900_a7261d66d5_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,3,21,133,1909,9838,0,0,0,0,1,12,70,114,105,356,612,1664,2496,2361,6699,8544
3693231410_ff439d7527_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,36461,0,0,0,0,0,0,0,0,1,14,45,143,440,1211,2666,24596
3701499332_d13e5d7031_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,84,8335,25503,13073,0,0,0,0,0,0,0,8,98,588,1508,3671,7435,11161,11599,6705
3707128676_a45175f0c0_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3051,45552,0,0,0,0,0,0,0,0,0,13,136,770,2474,6048,12877,20804
3713451620_4084d5047d_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,47856,0,0,0,0,0,0,0,0,0,0,0,0,8,828,4147,24681
3716155435_2327645296_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,6,1396,4794,17979,0,0,0,0,0,0,0,6,35,28,47,79,532,4402,6976,14521
3717052735_2006d86ac4_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,114,1218,4425,10034,0,0,0,0,0,16,39,123,736,1697,4239,9878,24425,15482,2383,238
3717578311_736ee8ebfe_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,44,2816,22475,30912,0,0,0,0,0,0,3,16,31,231,394,778,3952,13751,14216,10410
3723699864_8cdf1b25d4_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,61,995,1984,14699,37950,0,0,0,0,114,422,432,276,501,638,846,1607,4684,8239,16581,23133
3726067113_10e8bf3e38_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4802,30142,0,0,0,0,0,0,0,0,0,0,2,71,177,1182,3710,10205
3727851656_93d7afb2cd_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57072,0,0,0,0,0,0,0,6,39,87,159,319,637,1042,3011,41652
3728222615_d482353e4a_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37885,0,0,0,0,0,0,0,0,0,0,0,1283,4686,13664,15552,6096
3730180865_9317e8ed59_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,16,104,4662,45025,0,0,0,0,7,117,827,2019,2234,1530,2048,2597,4277,5244,6376,11441
373338926_ec24e8919e_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,1633,14046,32224,0,0,0,0,0,0,1,94,356,885,2529,4376,10243,13097,9110,11150
3739681460_8f73ae7439_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,108,7924,15269,12427,0,0,1,10,37,123,429,888,1579,2412,5931,8791,10867,7912,4431,1659
3753640768_a137685c37_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,64,3912,22083,30765,0,0,0,0,0,0,0,0,40,175,481,5787,28228,20022,4437,1426
3765301248_7c0aa575ed_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,23920,0,0,0,0,0,0,0,0,0,0,3,54,755,10813,19611,6981
3765810116_98c7762d39_c.jpg,bellflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,63306,0,0,0,0,0,0,0,0,0,0,0,0,0,27,310,11512
